fam_id,gene_name,dn,ds
Fam_606017,GUT_GENOME184346_00230,0.0232474,0.0579105
Fam_540354,GUT_GENOME234737_01932,0.0253,0.15902
Fam_623571,GUT_GENOME245264_02040,0.0469,0.0103
Fam_174422,GUT_GENOME126647_00272,0.0177,0.0833667
Fam_448064,GUT_GENOME018878_00052,0.1654,0.35168
Fam_53976,GUT_GENOME084674_00716,0.0656,0.758
Fam_573298,GUT_GENOME027309_01000,0.0211333,0.0531333
Fam_475280,GUT_GENOME022367_01425,0.0281,0.07855
Fam_474598,GUT_GENOME088391_01275,0.035075,0.0716
Fam_154049,GUT_GENOME195536_00327,0.0913143,0.319062
Fam_328019,GUT_GENOME168310_02034,0.025,0.0119
Fam_172084,GUT_GENOME259575_00600,0.0265949,0.0305837
Fam_394713,GUT_GENOME166228_00440,0.0142,0.03595
Fam_144850,GUT_GENOME260821_01548,0.0194,0.0234
Fam_20506,GUT_GENOME187957_01806,0.00958881,0.113006
Fam_513880,GUT_GENOME139727_01059,0.0403,0.0187
Fam_210390,GUT_GENOME013590_00864,0.0041,0.0095
Fam_167590,GUT_GENOME151804_00801,0.0313118,0.0118059
Fam_434473,GUT_GENOME285979_00693,0.0297333,0.0659667
Fam_36279,GUT_GENOME112601_00131,0.0468833,0.241183
Fam_519636,GUT_GENOME024674_01548,0.0377,0.0744667
Fam_264548,GUT_GENOME239297_01976,0.0099,0.0235
Fam_623361,GUT_GENOME136911_00537,0.0075,0.0185
Fam_193256,GUT_GENOME101955_00789,0.0249286,0.0383714
Fam_239462,GUT_GENOME136086_00388,0.0497,0.0269
Fam_190657,GUT_GENOME050292_03571,0.1352,0.0633
Fam_452466,GUT_GENOME024809_01551,0,0.0955
Fam_228052,GUT_GENOME020748_00636,0.0123381,0.0375286
Fam_579221,GUT_GENOME111818_01384,0.04418,0.06072
Fam_275322,GUT_GENOME123945_01312,0.0462167,0.0697167
Fam_505623,GUT_GENOME239198_02483,0.0206333,0.0769444
Fam_519146,GUT_GENOME273228_01505,0.00615,0.181025
Fam_503497,GUT_GENOME109180_01398,0.00354615,0.0221923
Fam_473464,GUT_GENOME216537_01393,0.09302,0.10694
Fam_36783,GUT_GENOME007899_00914,0.0108333,0.08425
Fam_601092,GUT_GENOME206650_00623,0.00976667,0.0267333
Fam_182909,GUT_GENOME251398_00976,0.0068,0.0385
Fam_173217,GUT_GENOME150260_00115,0.0424,0.0805111
Fam_228131,GUT_GENOME130358_00517,0.0534,0.1516
Fam_291161,GUT_GENOME008057_00368,0.0103455,0.0160636
Fam_121839,GUT_GENOME093122_01247,0.0062,0.0437
Fam_14657,GUT_GENOME244019_01300,0,0.12755
Fam_440304,GUT_GENOME220201_03542,0.02505,0.0094
Fam_125882,GUT_GENOME181194_00324,0.0687,0.0674
Fam_74257,GUT_GENOME134343_00599,0.0036,0.05415
Fam_83069,GUT_GENOME007817_02343,0.3143,0.4638
Fam_15034,GUT_GENOME073730_00106,0.1379,0.1379
Fam_482702,GUT_GENOME081582_01311,0.0344965,0.0924455
Fam_335345,GUT_GENOME275512_00558,0.0085,0.024
Fam_66139,GUT_GENOME074408_01274,0.0122667,0.0429
Fam_335825,GUT_GENOME276562_02841,0.0519,0.0923
Fam_382547,GUT_GENOME026286_01762,0.1234,0.0477
Fam_616308,GUT_GENOME077696_01021,0.0180333,0.13655
Fam_484389,GUT_GENOME099376_00516,0.0265083,0.0901333
Fam_555382,GUT_GENOME257952_00635,0.0085,0.0393
Fam_392707,GUT_GENOME141754_00638,0.022,0.3191
Fam_344445,GUT_GENOME222609_00646,0.0623,0.0647667
Fam_241566,GUT_GENOME065511_00686,0.12635,1.76905
Fam_292245,GUT_GENOME070552_01513,0.018,0.0732429
Fam_230848,GUT_GENOME239250_00938,0.04042,0.03556
Fam_74598,GUT_GENOME202263_00784,0.0755833,0.122033
Fam_105440,GUT_GENOME195062_01504,0.0118429,0.0384314
Fam_249348,GUT_GENOME022995_00783,0,0.0337
Fam_11652,GUT_GENOME240641_00919,0.2039,0.1942
Fam_425981,GUT_GENOME249079_02043,0.0293333,0.0282833
Fam_437823,GUT_GENOME058974_00033,0.0029,0.0164
Fam_187283,GUT_GENOME233437_00477,0.0112,0.0312
Fam_324710,GUT_GENOME252440_01747,0.0165545,0.175009
Fam_199050,GUT_GENOME178734_00751,0.0207,0.0158
Fam_69816,GUT_GENOME255775_01407,0.0587667,0.498983
Fam_260396,GUT_GENOME067793_01399,0.0431,0.0261
Fam_198009,GUT_GENOME216245_00151,0.0416,0.0182
Fam_183996,GUT_GENOME044468_01574,0.00689877,0.0409301
Fam_98384,GUT_GENOME053439_00598,0.0292,0.1008
Fam_228203,GUT_GENOME160854_00042,0.144143,0.0596
Fam_124020,GUT_GENOME219191_02306,0,0.0715
Fam_111536,GUT_GENOME014606_00600,0.0064,0.0176
Fam_54921,GUT_GENOME108800_00441,0.0098,0.011775
Fam_175813,GUT_GENOME273590_00004,0.02767,0.09063
Fam_315335,GUT_GENOME010424_02070,0.0193,0.0491
Fam_428187,GUT_GENOME089628_00576,0.00455,0.10365
Fam_471890,GUT_GENOME219788_01087,0.0056,0.0334
Fam_543291,GUT_GENOME277288_01516,0,0.0643
Fam_89848,GUT_GENOME140020_01307,0.0053,0.0945
Fam_626931,GUT_GENOME197268_00788,0.100567,0.1544
Fam_77692,GUT_GENOME125183_01682,0.0179,0.022
Fam_237101,GUT_GENOME088669_01345,0.0843,0.1465
Fam_288907,GUT_GENOME009506_01457,0.0304667,0.103183
Fam_307932,GUT_GENOME179458_01067,0.04,0.0145
Fam_395656,GUT_GENOME130651_00343,0.0482,0.1019
Fam_104047,GUT_GENOME203811_01544,0.00415,0.03385
Fam_617538,GUT_GENOME216463_00588,0.0406586,0.0243724
Fam_425935,GUT_GENOME026900_00195,0.2906,0.9549
Fam_123409,GUT_GENOME115891_00961,0.0054,0.0604
Fam_375873,GUT_GENOME217350_00977,0,0.0466
Fam_317065,GUT_GENOME176788_00564,0.0311833,0.06605
Fam_61211,GUT_GENOME222486_00033,0.01678,0.06574
Fam_500601,GUT_GENOME161265_01635,0.0067,0.0109
Fam_514377,GUT_GENOME278759_01113,0,0.0657
Fam_373005,GUT_GENOME209556_01000,0.00373333,0.0257333
Fam_261997,GUT_GENOME239461_00850,0.0433,0.0294
Fam_28611,GUT_GENOME245675_01447,0.0299,0.1919
Fam_344667,GUT_GENOME054606_00746,0.0468,0.0883562
Fam_494625,GUT_GENOME259867_01371,0,0.0753
Fam_30927,GUT_GENOME016797_00206,0.0103833,0.05505
Fam_381899,GUT_GENOME063251_00846,0.0279,0.0711
Fam_203527,GUT_GENOME285832_00001,0.03975,0.15896
Fam_508737,GUT_GENOME098109_02392,0.00990385,0.0126538
Fam_314242,GUT_GENOME069377_00831,0.0170121,0.214706
Fam_218518,GUT_GENOME127460_00931,0.0067,0.0574
Fam_615769,GUT_GENOME032812_00213,0.0347,0.0413
Fam_371868,GUT_GENOME025926_01198,0.191415,0.0203615
Fam_214381,GUT_GENOME093110_00221,0.02978,0.06024
Fam_582360,GUT_GENOME272497_00842,0.05755,0.08565
Fam_207764,GUT_GENOME016817_01299,0.0023,0.0104
Fam_455744,GUT_GENOME109388_01095,0.0194,0.0239
Fam_211993,GUT_GENOME010769_00296,0.0189938,0.121012
Fam_146080,GUT_GENOME105490_00920,0.0824,0.1405
Fam_70743,GUT_GENOME139688_00269,0.00911111,0.0647
Fam_106586,GUT_GENOME128010_01281,0.01755,0.07308
Fam_326472,GUT_GENOME139982_00520,0.005,0.1459
Fam_439522,GUT_GENOME010738_02122,0.0161333,0.222
Fam_105320,GUT_GENOME068987_01190,0,0.0821
Fam_489462,GUT_GENOME127251_01372,0.0122,0.0364
Fam_583355,GUT_GENOME133732_00835,0.0055,0.0138333
Fam_329343,GUT_GENOME266184_01554,0.0181667,0.0944667
Fam_221638,GUT_GENOME176597_01444,0,0.1109
Fam_337141,GUT_GENOME274456_00638,0.01706,0.05614
Fam_534840,GUT_GENOME058090_00948,0.0429,0.0402333
Fam_230838,GUT_GENOME138863_00826,0,0.065
Fam_178210,GUT_GENOME274039_00424,0.0206,0.0129
Fam_454105,GUT_GENOME053911_00281,0.0111172,0.0660043
Fam_175324,GUT_GENOME119590_00913,0.0082,0.0736
Fam_113778,GUT_GENOME243003_00099,0.2735,1.875
Fam_337760,GUT_GENOME093619_00362,0.0233,0.0376
Fam_515324,GUT_GENOME280543_01411,0.0445,0.0178
Fam_237231,GUT_GENOME070788_00001,0.03326,0.0808
Fam_614203,GUT_GENOME154463_00276,0.108,0.0295
Fam_497701,GUT_GENOME108764_01177,0.0478,0.0766
Fam_147323,GUT_GENOME001574_00497,0.0717,0.1478
Fam_320095,GUT_GENOME175831_01391,0.0188,0.0309
Fam_508430,GUT_GENOME217563_00653,0.0239,0.0129
Fam_106956,GUT_GENOME139106_00992,0.00801667,0.0294333
Fam_478718,GUT_GENOME251018_01050,0.2189,0.1309
Fam_234371,GUT_GENOME081407_01846,0.018,0.0389
Fam_454731,GUT_GENOME044087_00301,0.0171571,0.0334
Fam_33279,GUT_GENOME270592_00711,0.0306,0.0591
Fam_568080,GUT_GENOME270054_01175,0.0019,0.04405
Fam_512977,GUT_GENOME180654_00896,0.0596714,0.0747143
Fam_280995,GUT_GENOME261577_01580,0,0.0952
Fam_341960,GUT_GENOME095138_01658,0.026,0.0704
Fam_100983,GUT_GENOME024817_00558,0.0177,0.0098
Fam_122585,GUT_GENOME181129_01249,0.02825,0.065825
Fam_543259,GUT_GENOME096868_02099,0.0126,0.0156
Fam_449043,GUT_GENOME276125_01569,0.0506,0.0237
Fam_364745,GUT_GENOME140449_00174,0.0243375,0.205375
Fam_601527,GUT_GENOME118681_01050,0.0304055,0.0623681
Fam_355304,GUT_GENOME233083_00967,0.0035,0.0335
Fam_82849,GUT_GENOME271027_00491,0.0293,0.0219
Fam_219960,GUT_GENOME099672_02046,0.0011,0.01145
Fam_158072,GUT_GENOME139775_00527,0.0183,0.0485
Fam_119210,GUT_GENOME005038_01618,0.1661,0.6078
Fam_505161,GUT_GENOME103842_01947,0.0219,0.1005
Fam_452219,GUT_GENOME074173_00036,0.0202037,0.0911852
Fam_10364,GUT_GENOME120690_00905,0.062,0.05094
Fam_371103,GUT_GENOME276442_01103,0.02405,0.06885
Fam_179868,GUT_GENOME078754_01000,0.0316,0.0653
Fam_579050,GUT_GENOME272007_00752,0.0209667,0.0409333
Fam_400707,GUT_GENOME230484_02311,0.0641083,0.355392
Fam_174074,GUT_GENOME285129_01681,0.25215,0.12555
Fam_346074,GUT_GENOME023973_01292,0.014014,0.0996737
Fam_542611,GUT_GENOME140114_02069,0.0557,0.0331333
Fam_102448,GUT_GENOME257826_00206,0.1198,0.3757
Fam_626465,GUT_GENOME068231_01451,0.019289,0.0630462
Fam_107776,GUT_GENOME015161_00835,0.083,0.178
Fam_357098,GUT_GENOME217074_02453,0.01194,0.09268
Fam_487614,GUT_GENOME243486_00049,0.002,0.0211
Fam_493158,GUT_GENOME258919_00743,0,0.0244
Fam_119395,GUT_GENOME036953_00004,0.114,0.4219
Fam_12356,GUT_GENOME002777_02031,0.04465,0.0711667
Fam_569762,GUT_GENOME142062_01821,0.02285,0.05365
Fam_88129,GUT_GENOME279000_01071,0.01855,0.05135
Fam_583241,GUT_GENOME138011_01218,0.0027,0.0168
Fam_26425,GUT_GENOME172636_01165,0.019,0.0212
Fam_349346,GUT_GENOME012489_01444,0.0295,0.0493
Fam_574853,GUT_GENOME169963_00435,0.1169,0.6172
Fam_69553,GUT_GENOME042737_00276,0.05066,0.12215
Fam_177559,GUT_GENOME010843_01620,0.2243,0.0875
Fam_258528,GUT_GENOME268644_02533,0.06038,0.04636
Fam_189613,GUT_GENOME256379_00432,0.00770333,0.0390767
Fam_396292,GUT_GENOME132769_00811,0.0190214,0.0198786
Fam_293170,GUT_GENOME282010_01308,0.0122625,0.0423625
Fam_219130,GUT_GENOME052458_01538,0.0427333,0.0329333
Fam_164776,GUT_GENOME012909_00027,0.0830667,0.208233
Fam_99188,GUT_GENOME065774_00193,0.0154333,0.0984744
Fam_542854,GUT_GENOME276849_01040,0.0435,0.0588
Fam_207280,GUT_GENOME023093_00351,0.0161,0.04965
Fam_400325,GUT_GENOME274905_01123,0.0213,0.0519
Fam_377190,GUT_GENOME238465_01426,0.899067,0.273567
Fam_583407,GUT_GENOME237491_00242,0.0332,0.0221
Fam_585970,GUT_GENOME039239_01306,0.1054,0.1707
Fam_467676,GUT_GENOME183297_00741,0.044075,0.0271625
Fam_425224,GUT_GENOME053648_00927,0.0042,0.0402
Fam_625951,GUT_GENOME234584_02010,0.004,0.051125
Fam_304113,GUT_GENOME097800_01169,0.03845,0.0536
Fam_364768,GUT_GENOME180358_01787,0,0.0953
Fam_333448,GUT_GENOME171439_02065,0.0504333,0.197567
Fam_513927,GUT_GENOME111895_01109,0.0025,0.012
Fam_581810,GUT_GENOME161029_00710,0.2562,0.1067
Fam_541294,GUT_GENOME048879_01403,0.0160164,0.0271328
Fam_548570,GUT_GENOME224970_01466,0.0178333,0.0109667
Fam_395426,GUT_GENOME221140_00871,0.02415,0.0527625
Fam_500046,GUT_GENOME267587_00071,0.00467273,0.0339273
Fam_310037,GUT_GENOME154620_00532,0.0199667,0.285667
Fam_87222,GUT_GENOME093970_01223,0.00808333,0.0246
Fam_249819,GUT_GENOME080526_01090,0,0.0276
Fam_622327,GUT_GENOME012010_01059,0.03665,0.0429083
Fam_424337,GUT_GENOME075278_00420,0.0041,0.0687
Fam_305518,GUT_GENOME114836_01193,0.0171,0.0127
Fam_412354,GUT_GENOME011521_00376,0.253686,0.324829
Fam_593476,GUT_GENOME243132_01262,0.0058,0.0057
Fam_391398,GUT_GENOME210511_01905,0.023,0.0141667
Fam_493715,GUT_GENOME009216_00257,0.0761,0.0631
Fam_304945,GUT_GENOME027382_00760,0.0579253,0.187377
Fam_25108,GUT_GENOME225757_01351,0.0253,0.063
Fam_625773,GUT_GENOME081014_02820,0.1854,1.4094
Fam_597197,GUT_GENOME232380_01095,0.180425,0.327813
Fam_345720,GUT_GENOME232664_01077,0.0773,0.0282
Fam_428749,GUT_GENOME019035_00364,0.02045,0.189025
Fam_184648,GUT_GENOME106524_01608,0.0284,0.0284333
Fam_194041,GUT_GENOME087593_00617,0.013,0.0321
Fam_334875,GUT_GENOME244086_00365,0.1785,0.467733
Fam_356148,GUT_GENOME022506_01336,0.00935,0.0542333
Fam_463641,GUT_GENOME146865_02235,0.0571,0.0336
Fam_525673,GUT_GENOME269831_01443,0.0041,0.0358
Fam_469581,GUT_GENOME101188_01368,0.01545,0.015
Fam_89928,GUT_GENOME012318_01216,0.0871,0.125
Fam_489529,GUT_GENOME166632_01082,0.00520833,0.0380333
Fam_502456,GUT_GENOME026618_00657,0,0.0989
Fam_340538,GUT_GENOME085000_01427,0.023,0.0343
Fam_246881,GUT_GENOME160969_01148,0.0295833,0.0311333
Fam_505132,GUT_GENOME011303_01987,0.0213,0.1117
Fam_472340,GUT_GENOME074534_00987,0.0074,0.113
Fam_37031,GUT_GENOME254903_00266,0.006,0.0558
Fam_182105,GUT_GENOME279017_01592,0.0871,0.0441
Fam_465261,GUT_GENOME269128_00956,0.0139,0.0507667
Fam_507882,GUT_GENOME024750_00446,0.0278,0.1499
Fam_4523,GUT_GENOME044983_01047,0,0.0438
Fam_166774,GUT_GENOME112664_01529,0.0524,0.2332
Fam_518465,GUT_GENOME045620_00638,0.0318471,0.0490529
Fam_203395,GUT_GENOME159208_02108,0.0149,0.0504
Fam_452199,GUT_GENOME155113_02553,0.0554,0.0504
Fam_444219,GUT_GENOME031228_00784,0.0237556,0.0465444
Fam_393894,GUT_GENOME002716_01515,0.0124333,0.0343
Fam_291214,GUT_GENOME283797_01409,0.005725,0.0389125
Fam_146604,GUT_GENOME235824_01132,0.0276333,0.373867
Fam_89625,GUT_GENOME007770_00530,0,0.0322
Fam_417287,GUT_GENOME241280_01092,0.0583667,0.0609667
Fam_315835,GUT_GENOME120662_00414,0.00354667,0.0633
Fam_163100,GUT_GENOME113896_01750,0.0564,0.0662
Fam_386391,GUT_GENOME165987_04049,0.0533667,0.0307
Fam_176447,GUT_GENOME166968_01843,0.0449,0.067
Fam_349144,GUT_GENOME110584_01026,0.0247,0.0899
Fam_209450,GUT_GENOME266550_01124,0.0893053,0.0540158
Fam_486085,GUT_GENOME113599_01320,0.01445,0.0324
Fam_203826,GUT_GENOME115667_01544,0.0475,0.0502
Fam_168221,GUT_GENOME040729_00496,0.00443333,0.0623667
Fam_363807,GUT_GENOME236800_00626,0.1121,0.0193
Fam_221855,GUT_GENOME141284_01412,0.0227,0.1183
Fam_132138,GUT_GENOME131056_00482,0.052,0.0413
Fam_490247,GUT_GENOME233637_01243,0.0592,0.0707
Fam_74929,GUT_GENOME235093_00069,0.01055,0.0411643
Fam_118715,GUT_GENOME234692_00547,0.47525,0.2628
Fam_258965,GUT_GENOME129120_01879,0.2734,0.5842
Fam_200856,GUT_GENOME219895_01466,0.0530833,0.0904
Fam_540051,GUT_GENOME240656_00560,0.0066,0.0280714
Fam_312872,GUT_GENOME071367_00144,0.011,0.0167
Fam_551965,GUT_GENOME000852_02478,0.0192,0.10175
Fam_149182,GUT_GENOME112886_00975,0.02685,0.02985
Fam_382796,GUT_GENOME018241_00388,0.0089,0.0296
Fam_228229,GUT_GENOME010169_00462,0.00866667,0.0315
Fam_414411,GUT_GENOME128301_00272,0.0244333,0.00913333
Fam_392433,GUT_GENOME220667_00935,0.0299024,0.152533
Fam_384137,GUT_GENOME028333_01274,0.0218,0.034
Fam_156582,GUT_GENOME232996_02256,0.0102,0.0069
Fam_599298,GUT_GENOME044199_00013,0.0086,0.0151
Fam_167808,GUT_GENOME200425_01611,0.0195,0.08155
Fam_479714,GUT_GENOME163904_02185,0.191867,0.169025
Fam_34683,GUT_GENOME181553_00613,0.11975,0.045
Fam_357721,GUT_GENOME211927_01197,0.0097,0.05325
Fam_400060,GUT_GENOME281121_00881,0,0.0568
Fam_194836,GUT_GENOME041981_00424,0.01345,0.0391
Fam_583234,GUT_GENOME090288_01519,0.0059,0.04825
Fam_23526,GUT_GENOME160088_02235,0.0305814,0.0718576
Fam_381264,GUT_GENOME097134_00978,0.01006,0.01398
Fam_464005,GUT_GENOME069697_01466,0.00515455,0.0150982
Fam_219617,GUT_GENOME274869_00582,0.000769231,0.0393538
Fam_42615,GUT_GENOME201915_01384,0.0511667,0.239367
Fam_459827,GUT_GENOME239537_01310,0.0258,0.0914
Fam_22833,GUT_GENOME241597_01446,0.0717,0.0148
Fam_26024,GUT_GENOME243484_01224,0.0187,0.0092
Fam_65197,GUT_GENOME177903_01450,0.0387,0.0518667
Fam_454285,GUT_GENOME013016_01180,0.00697188,0.232622
Fam_177495,GUT_GENOME237621_00676,0.008415,0.08055
Fam_627554,GUT_GENOME058044_00214,0.0169,0.24435
Fam_589729,GUT_GENOME266550_01051,0.158485,0.103835
Fam_94963,GUT_GENOME242213_02409,0.039,0.0521667
Fam_218132,GUT_GENOME052281_00398,0.0264,0.0551
Fam_448238,GUT_GENOME200495_00024,0.0403333,0.3008
Fam_628673,GUT_GENOME060231_02389,0.00374091,0.0154659
Fam_187290,GUT_GENOME085719_00138,0.0139778,0.0141333
Fam_174513,GUT_GENOME039197_00998,0.01095,0.0252
Fam_319316,GUT_GENOME252786_02292,0,0.2224
Fam_418760,GUT_GENOME100324_00740,0.00385,0.0283262
Fam_250651,GUT_GENOME031022_01232,0.0224,0.2546
Fam_137166,GUT_GENOME110462_00219,0.0443294,0.0267471
Fam_143841,GUT_GENOME003410_01060,0.023175,0.098675
Fam_32718,GUT_GENOME255435_01781,0.0494,0.0469
Fam_580690,GUT_GENOME275108_01353,0.0238,0.0524
Fam_104077,GUT_GENOME070385_00113,0.01015,0.0151
Fam_630496,GUT_GENOME153226_02260,0,0.1042
Fam_269616,GUT_GENOME132540_00737,0.00509593,0.029261
Fam_567646,GUT_GENOME243531_00960,0.0111324,0.0198529
Fam_209894,GUT_GENOME132291_00417,0.0102,0.034
Fam_233817,GUT_GENOME283984_00300,0.0276,0.0336
Fam_268222,GUT_GENOME014291_00713,0.0185,0.073
Fam_515143,GUT_GENOME086401_01030,0.0056,0.0517
Fam_170032,GUT_GENOME071594_00206,0.0194,0.1426
Fam_321988,GUT_GENOME252552_00225,0,0.0846
Fam_29205,GUT_GENOME230758_01093,0.0306,0.1399
Fam_266861,GUT_GENOME032633_00757,0.0169,0.1073
Fam_413663,GUT_GENOME068985_00885,0.0083,0.0283
Fam_112009,GUT_GENOME258647_01146,0.0262,0.0367
Fam_619027,GUT_GENOME243173_00247,0.14395,0.26105
Fam_329019,GUT_GENOME163645_01144,0,0.0403
Fam_274374,GUT_GENOME211539_01262,0.032,0.0137
Fam_137131,GUT_GENOME246096_02125,0.0206,0.0582
Fam_71174,GUT_GENOME097703_02745,0.0684,0.3094
Fam_519756,GUT_GENOME155019_00304,0.01975,0.06135
Fam_307513,GUT_GENOME041793_00701,0.03815,0.03995
Fam_405909,GUT_GENOME108188_00027,0.0912088,0.0678824
Fam_603135,GUT_GENOME066719_00989,0.0018,0.0312
Fam_13222,GUT_GENOME013360_01464,0.2231,0.2356
Fam_88043,GUT_GENOME204477_01337,0.0393,0.0949
Fam_561913,GUT_GENOME238171_02725,0.0272,0.0239
Fam_218416,GUT_GENOME279390_00718,0.024,0.1168
Fam_630278,GUT_GENOME127439_00744,0.0394,0.0468
Fam_24600,GUT_GENOME185638_01228,0.00867692,0.0193923
Fam_630831,GUT_GENOME143956_00374,0.015,0.0123
Fam_128846,GUT_GENOME243183_01104,0.011,0.067
Fam_504891,GUT_GENOME012028_01018,0.0693,0.465667
Fam_302137,GUT_GENOME149355_02423,0,0.0617
Fam_516718,GUT_GENOME148548_01608,0.177481,0.861114
Fam_159852,GUT_GENOME122231_01049,0.223786,0.460536
Fam_167232,GUT_GENOME157307_00805,0.0079,0.0432
Fam_414072,GUT_GENOME239236_00705,0.00515,0.0402833
Fam_607192,GUT_GENOME136109_01838,0.21524,0.10646
Fam_472126,GUT_GENOME079250_00700,0.0540667,0.0346
Fam_450782,GUT_GENOME159062_00489,0.018,0.0186
Fam_414299,GUT_GENOME273368_01540,0.0337,0.014
Fam_234994,GUT_GENOME055204_01029,0.0083,0.0369
Fam_187782,GUT_GENOME032633_00088,0.0105,0.1651
Fam_586961,GUT_GENOME076495_03043,0.0613,0.0766
Fam_31366,GUT_GENOME279986_01703,0.03245,0.08574
Fam_371709,GUT_GENOME027344_01386,0.0163333,0.0264
Fam_338050,GUT_GENOME286404_01815,0.0812875,0.06825
Fam_262389,GUT_GENOME110794_00727,0.00934,0.05766
Fam_382934,GUT_GENOME031271_01306,0.0527,0.0193
Fam_519838,GUT_GENOME234592_01558,0.240931,0.0934231
Fam_77762,GUT_GENOME014582_00094,0.00766667,0.0334333
Fam_451836,GUT_GENOME283195_00295,0.096,0.1252
Fam_582454,GUT_GENOME221725_02038,0.00790833,0.060737
Fam_398704,GUT_GENOME171189_02690,0.0103,0.0627
Fam_276292,GUT_GENOME046122_01159,0.191946,0.271949
Fam_407256,GUT_GENOME269712_00612,0.0086,0.04635
Fam_57560,GUT_GENOME103275_00925,0,0.0366
Fam_269654,GUT_GENOME017886_00383,0.0562,0.1104
Fam_110655,GUT_GENOME276426_01082,0.0167,0.0642
Fam_39593,GUT_GENOME000248_00644,0.0424,0.109
Fam_92431,GUT_GENOME024421_01371,0.02355,0.05705
Fam_53846,GUT_GENOME034826_00198,0.0247,0.071
Fam_595781,GUT_GENOME026009_01458,0.0311,0.0614821
Fam_332059,GUT_GENOME039949_00878,0.02174,0.065955
Fam_18006,GUT_GENOME022367_02287,0.00571667,0.0575167
Fam_45147,GUT_GENOME220141_00660,0.0229333,0.0141333
Fam_195690,GUT_GENOME059183_01047,0.04028,0.2085
Fam_600138,GUT_GENOME133022_00509,0.0178,0.0418571
Fam_381989,GUT_GENOME183315_00869,0.0034,0.0347
Fam_610096,GUT_GENOME219873_00022,0.0713,0.2055
Fam_343530,GUT_GENOME131994_00888,0.03925,0.114971
Fam_380300,GUT_GENOME031524_01048,0.0084,0.098
Fam_506371,GUT_GENOME015664_00641,0.0326667,0.0690667
Fam_86647,GUT_GENOME135612_00388,0.332,0.4098
Fam_366492,GUT_GENOME020804_00522,0.0698333,0.0958333
Fam_486013,GUT_GENOME135756_01241,0.0031,0.0134
Fam_267107,GUT_GENOME266552_00036,0.186438,0.219975
Fam_150177,GUT_GENOME090997_00244,0.00236,0.0412067
Fam_258070,GUT_GENOME103608_01830,0.0233412,0.0384294
Fam_305280,GUT_GENOME116682_02002,0.0802032,0.142633
Fam_321136,GUT_GENOME279156_00832,0.7629,0.6003
Fam_74828,GUT_GENOME019992_01827,0.0115286,0.187871
Fam_214266,GUT_GENOME111638_00475,0.018,0.1279
Fam_39575,GUT_GENOME034095_01843,0.0388909,0.0163182
Fam_203007,GUT_GENOME043955_01106,0.0815,0.1005
Fam_545435,GUT_GENOME184116_01594,0.0101,0.0133
Fam_126574,GUT_GENOME044035_01090,0.0400086,0.0636286
Fam_562642,GUT_GENOME017857_00941,0.0606,0.039
Fam_206633,GUT_GENOME079407_01324,0.0427529,0.0383412
Fam_17967,GUT_GENOME058220_01841,0.0109333,0.0318333
Fam_74682,GUT_GENOME049427_00309,0.105833,0.224767
Fam_608949,GUT_GENOME204763_00998,0,0.0418
Fam_420790,GUT_GENOME026362_00227,0.0123952,0.236257
Fam_175453,GUT_GENOME113380_01873,0.0247417,0.0273
Fam_559118,GUT_GENOME066863_00069,0.0296,0.04098
Fam_417456,GUT_GENOME194367_00886,0.0765571,0.0972286
Fam_184427,GUT_GENOME092180_01088,0.028,0.0798
Fam_6814,GUT_GENOME285619_00886,0.0411,1.4887
Fam_109689,GUT_GENOME243489_01392,0.0082,0.0429
Fam_309175,GUT_GENOME209527_01111,0.1225,0.0461667
Fam_360928,GUT_GENOME143132_00787,0.25215,0.55
Fam_607488,GUT_GENOME088644_00711,0.0618,0.0591
Fam_42916,GUT_GENOME218697_00036,0.0272,0.0443
Fam_85936,GUT_GENOME070912_01370,0,0.0135
Fam_530609,GUT_GENOME021082_02562,0.0554,0.0183
Fam_584986,GUT_GENOME084639_00355,0.0337,0.2881
Fam_86762,GUT_GENOME157431_00878,0.0095,0.0156
Fam_341860,GUT_GENOME008045_00088,0.005,0.0903
Fam_228163,GUT_GENOME074388_01239,0.00493333,0.0256333
Fam_214599,GUT_GENOME160498_00582,0.0212,0.0648
Fam_405821,GUT_GENOME038301_00218,0.0708,0.08255
Fam_10014,GUT_GENOME179472_02042,0.00533333,0.0270667
Fam_218458,GUT_GENOME174800_01313,0,0.0257
Fam_553701,GUT_GENOME248145_02288,0.0155,0.0861
Fam_126777,GUT_GENOME009762_01569,0.00448182,0.0240682
Fam_430978,GUT_GENOME021591_02457,0.0811,0.0794133
Fam_502976,GUT_GENOME050915_00688,0.0085,0.04255
Fam_603441,GUT_GENOME264510_03010,0.0083,0.1271
Fam_541212,GUT_GENOME218082_00480,0.0491667,0.0128333
Fam_81681,GUT_GENOME045620_00150,0.04262,0.02154
Fam_505972,GUT_GENOME131090_05942,8e-04,0.0241
Fam_147942,GUT_GENOME253569_01733,0.00343333,0.158333
Fam_576401,GUT_GENOME284248_00231,0.127195,0.194702
Fam_99280,GUT_GENOME115086_00028,0.0222615,0.0563462
Fam_143740,GUT_GENOME243523_00614,0.0547778,0.363722
Fam_222295,GUT_GENOME222613_00373,0.009,0.0839
Fam_206046,GUT_GENOME274218_01258,0.0134,0.0714
Fam_531839,GUT_GENOME128153_00552,0.00603333,0.0628
Fam_100294,GUT_GENOME284264_01620,0.00478545,0.0193709
